,_id,asset_text,spend,impressions,clicks,link_click,post_engagement,lead,page_engagement,post_reaction,post,video_view,cpm,cpc,ctr,cpl,ctl,campaign_id,landing_page_view,onsite_conversion.lead_grouped,offsite_conversion.fb_pixel_custom,onsite_conversion.post_save,comment,like,onsite_conversion.messaging_first_reply,onsite_conversion.total_messaging_connection,onsite_conversion.messaging_user_depth_2_message_send,onsite_conversion.messaging_conversation_replied_7d,onsite_conversion.messaging_user_depth_3_message_send
10,66d7e316b3fdb1cfea446530,"Unlock Success at Samyak Boulevard 83 – The Ultimate Commercial Destination! 📈💼

Located in the thriving Sector 83 of New Gurgaon, Samyak Boulevard 83 is tailored for ambitious businesses in need of elegant shop and showroom spaces. Featuring starting sizes from 250 sq. ft. and prices from 50 Lacs onwards, this address is set to redefine your business standards. Experience the best amenities:

✅ Continuous 24-Hour Water Supply
✅ Spacious Bike Parking
✅ Dedicated Car Parking
✅ Advanced Fire Fighting System
✅ Diverse Food Court
✅ Efficient High-speed Elevators
✅ Premium Hospitality Retail
✅ Uninterrupted Power Backup
✅ Signature Restaurant Options

Elevate your business presence—Book your dream space today and own a piece of this premium commercial property!",5.187254,26,0,0,0,0,0,0,,,199.50976923076922,,0.0,,,120211992715800764,,,,,,,,,,,
11,66d7e316b3fdb1cfea446531,"Strategize, Succeed, Soar with Samyak Boulevard 83 – New Gurgaon’s Prime Commercial Hub! 🌟🏙️ 

Make a strategic business move to Samyak Boulevard 83 in Sector 83, New Gurgaon. This premier spot offers versatile shops and showrooms starting from a competitive price of 50 Lacs. Ideal for growth-oriented enterprises, it comes with top-of-the-line amenities: 

✅ 24/7 Water Supply 
✅ Convenient Bike Parking 
✅ Ample Car Parking 
✅ Reliable Fire Fighting System 
✅ Vibrant Food Court 
✅ Swift High-speed Elevators 
✅ Elegant Hospitality Retail 
✅ Dependable Power Backup 
🍴 Quality Restaurant Choices 

Don’t wait! Secure your space now and become part of New Gurgaon's future business elite. Contact us for more details!",20.080658,25,0,0,1,0,1,1,,,803.22632,,0.0,,,120211992715800764,,,,,,,,,,,
12,66d7e316b3fdb1cfea446532,"Elevate Your Business with Samyak Boulevard 83 – Premier Shops and Showrooms in New Gurgaon! 🌟🏙️

Discover a world of business opportunities at Samyak Boulevard 83. Nestled in Sector 83, New Gurgaon, this commercial hub offers an ideal setting for shops and showrooms starting at just 250 sq. ft. Here’s what makes it the perfect choice for your next venture:

✅ 24-Hour Water Supply
✅ Bike Parking
✅ Car Parking
✅ Fire Fighting System
✅ Food Court
✅ High-speed Elevators
✅ Hospitality Retail
✅ Power Backup
✅ Restaurant

Don’t miss out on this prime location to take your business to new heights. Explore more and claim your space today!",73.469472,619,5,1,1,1,1,0,,,118.69058481421646,14.6938944,0.008077544426494346,73.469472,5.0,120211992715800764,1.0,1.0,1.0,,,,,,,,
13,66d7e316b3fdb1cfea446533,"Elevate Your Business with Samyak Boulevard 83 – Premier Shops and Showrooms in New Gurgaon! 🌟🏙️

Discover a world of business opportunities at Samyak Boulevard 83. Nestled in Sector 83, New Gurgaon, this commercial hub offers an ideal setting for shops and showrooms starting at just 250 sq. ft. Here’s what makes it the perfect choice for your next venture:

✅ 24-Hour Water Supply
✅ Bike Parking
✅ Car Parking
✅ Fire Fighting System
✅ Food Court
✅ High-speed Elevators
✅ Hospitality Retail
✅ Power Backup
✅ Restaurant

Don’t miss out on this prime location to take your business to new heights. Explore more and claim your space today!",418.711151,1061,10,4,115,1,115,1,1.0,109.0,394.63821960414697,41.8711151,0.00942507068803016,418.711151,10.0,120211992715800764,,1.0,1.0,,,,,,,,
14,66d7e316b3fdb1cfea446534,"Unlock Success at Samyak Boulevard 83 – The Ultimate Commercial Destination! 📈💼

Located in the thriving Sector 83 of New Gurgaon, Samyak Boulevard 83 is tailored for ambitious businesses in need of elegant shop and showroom spaces. Featuring starting sizes from 250 sq. ft. and prices from 50 Lacs onwards, this address is set to redefine your business standards. Experience the best amenities:

✅ Continuous 24-Hour Water Supply
✅ Spacious Bike Parking
✅ Dedicated Car Parking
✅ Advanced Fire Fighting System
✅ Diverse Food Court
✅ Efficient High-speed Elevators
✅ Premium Hospitality Retail
✅ Uninterrupted Power Backup
✅ Signature Restaurant Options

Elevate your business presence—Book your dream space today and own a piece of this premium commercial property!",656.566696,1663,50,20,302,6,302,3,,279.0,394.80859651232714,13.13133392,0.03006614552014432,109.42778266666666,8.333333333333334,120211992715800764,,6.0,6.0,,,,,,,,
15,66d7e316b3fdb1cfea446535,"Strategize, Succeed, Soar with Samyak Boulevard 83 – New Gurgaon’s Prime Commercial Hub! 🌟🏙️ 

Make a strategic business move to Samyak Boulevard 83 in Sector 83, New Gurgaon. This premier spot offers versatile shops and showrooms starting from a competitive price of 50 Lacs. Ideal for growth-oriented enterprises, it comes with top-of-the-line amenities: 

✅ 24/7 Water Supply 
✅ Convenient Bike Parking 
✅ Ample Car Parking 
✅ Reliable Fire Fighting System 
✅ Vibrant Food Court 
✅ Swift High-speed Elevators 
✅ Elegant Hospitality Retail 
✅ Dependable Power Backup 
🍴 Quality Restaurant Choices 

Don’t wait! Secure your space now and become part of New Gurgaon's future business elite. Contact us for more details!",476.59891,1204,26,9,197,0,197,3,,185.0,395.8462707641196,18.330727307692307,0.02159468438538206,,,120211992715800764,,,,,,,,,,,
16,66d7e316b3fdb1cfea446536,"सम्यक बुलेवार्ड 83 के साथ अपने व्यवसाय को बढ़ाएं - नए गुड़गांव में प्रीमियर शॉप और शोरूम! 🌟 🏙️

सम्यक बुलेवार्ड 83 में व्यापार के अवसरों की एक दुनिया की खोज करें। सेक्टर 83 में स्थित, न्यू गुड़गांव, यह वाणिज्यिक हब सिर्फ 250 वर्ग से शुरू होने वाले दुकानों और शोरूम के लिए एक आदर्श सेटिंग प्रदान करता है। ft. यहाँ वह है जो इसे आपके अगले उद्यम के लिए सही विकल्प बनाता है:

✅ 24 घंटे पानी की आपूर्ति
✅ बाइक पार्किंग
✅ कार पार्किंग
✅ फायर फाइटिंग सिस्टम
✅ फूड कोर्ट
✅ उच्च गति वाले एलीवेटर
✅ आतिथ्य खुदरा
✅ पावर बैकअप
✅ रेस्टोरेंट

अपने व्यवसाय को नई ऊँचाइयों पर ले जाने के लिए इस प्राइम लोकेशन को मिस न करें। अधिक अन्वेषण करें और आज ही अपनी जगह का दावा करें!",0.069828,1,0,0,0,0,0,0,,,69.828,,0.0,,,120211992715800764,,,,,,,,,,,
17,66d7e316b3fdb1cfea446537,"Discover a Life of Elegance at Smartworld One DXP on Dwarka Expressway 🏙️

Step into a world of unparalleled comfort and style, designed with you in mind.

📂 24X7 Co-working space to balance work and life seamlessly
🛶 24*7 Gymnasium with scenic views of central greens
👶 Tailored Satellite clubbing zones for every generation
🏙 UHA, London-designed facade for ultimate sophistication
🌲 Landscaped beauty by Singapore's Element Design Studio
🍢 Barbeque Zone for memorable culinary experiences
🏊 Crystal-clear Pool for refreshing swims
🏋️ Versatile Gym packed with modern equipment
👶 Inviting Kids Water Play area
💆 Indulgent Spa to pamper yourself

Step up to a luxurious lifestyle at Smartworld One DXP. Contact us now and make it yours starting at ₹4.2 cr!",15.359577,124,3,1,1,0,1,0,,,123.8675564516129,5.119859,0.024193548387096774,,,120211915589710764,,,,,,,,,,,
18,66d7e316b3fdb1cfea446538,"Live in the Lap of Luxury at Smartworld One DXP, Dwarka Expressway ✨

Where modern conveniences meet exceptional design to create your perfect home.

📚 24X7 Co-working space for the modern professional
🌿 24*7 Gymnasium with serene views of central greens
🏡 Satellite clubbing zones dedicated to toddlers, teenagers, and seniors
🏢 Exquisite facade designed by UK's UHA, London
🌴 Beautiful landscapes crafted by Element Design Studio, Singapore
🍴 Barbeque Zone perfect for social gatherings
🏊 Pool offering a refreshing escape from daily hustle
🏋️‍♀️ State-of-the-art Gym with top-tier equipment
👧 Exciting Kids Water Play area
💆 Spa to rejuvenate your senses

Claim your slice of luxury and convenience at Smartworld One DXP. Inquire now for only ₹4.2 cr onwards!",33.095994,245,2,1,1,0,1,0,,,135.08568979591837,16.547997,0.00816326530612245,,,120211915589710764,,,,,,,,,,,
19,66d7e316b3fdb1cfea446539,"Live in the Lap of Luxury at Smartworld One DXP, Dwarka Expressway ✨

Where modern conveniences meet exceptional design to create your perfect home.

📚 24X7 Co-working space for the modern professional
🌿 24*7 Gymnasium with serene views of central greens
🏡 Satellite clubbing zones dedicated to toddlers, teenagers, and seniors
🏢 Exquisite facade designed by UK's UHA, London
🌴 Beautiful landscapes crafted by Element Design Studio, Singapore
🍴 Barbeque Zone perfect for social gatherings
🏊 Pool offering a refreshing escape from daily hustle
🏋️‍♀️ State-of-the-art Gym with top-tier equipment
👧 Exciting Kids Water Play area
💆 Spa to rejuvenate your senses

Claim your slice of luxury and convenience at Smartworld One DXP. Inquire now for only ₹4.2 cr onwards!",2240.281218,1164,18,9,10,1,10,1,,,1924.6402216494844,124.46006766666667,0.015463917525773196,2240.281218,18.0,120211915589710764,1.0,1.0,2.0,,,,,,,,
20,66d7e316b3fdb1cfea44653a,"Discover a Life of Elegance at Smartworld One DXP on Dwarka Expressway 🏙️

Step into a world of unparalleled comfort and style, designed with you in mind.

📂 24X7 Co-working space to balance work and life seamlessly
🛶 24*7 Gymnasium with scenic views of central greens
👶 Tailored Satellite clubbing zones for every generation
🏙 UHA, London-designed facade for ultimate sophistication
🌲 Landscaped beauty by Singapore's Element Design Studio
🍢 Barbeque Zone for memorable culinary experiences
🏊 Crystal-clear Pool for refreshing swims
🏋️ Versatile Gym packed with modern equipment
👶 Inviting Kids Water Play area
💆 Indulgent Spa to pamper yourself

Step up to a luxurious lifestyle at Smartworld One DXP. Contact us now and make it yours starting at ₹4.2 cr!",209.541384,422,1,0,2,0,2,2,,,496.5435639810426,209.541384,0.002369668246445498,,,120211915589710764,,,,,,,,,,,
21,66d7e316b3fdb1cfea44653b,"Experience Urban Living at its Finest with Smartworld One DXP on Dwarka Expressway
Enjoy luxurious amenities and a prime location designed for a sophisticated lifestyle.

✅ 24X7 Co-working space ideal for remote work
✅ 24*7 Gymnasium overlooking central greens for fitness enthusiasts
✅ Special Satellite clubbing zones for all age groups: toddlers, teenagers, and seniors
✅ Façade design by the renowned UHA, London
✅ Landscaped by Element Design Studio, Singapore
✅ Barbeque Zone for delightful outdoor dining
✅ Pool to relax and unwind
✅ Modern Gym equipped with the latest facilities
✅ Kids Water Play to ensure endless fun for children
✅ Spa offering ultimate relaxation and rejuvenation

Discover your dream home today at Smartworld One DXP. Contact us now to learn more about this exclusive opportunity!",148.113062,1449,14,10,10,1,10,0,,,102.21743409247757,10.579504428571429,0.00966183574879227,148.113062,14.0,120211915589710764,1.0,1.0,2.0,,,,,,,,
22,66d7e316b3fdb1cfea44653c,"Live in the Lap of Luxury at Smartworld One DXP, Dwarka Expressway

Where modern conveniences meet exceptional design to create your perfect home.

✅ 24X7 Co-working space for the modern professional
✅ 24*7 Gymnasium with serene views of central greens
✅ Satellite clubbing zones dedicated to toddlers, teenagers, and seniors
✅ Exquisite facade designed by UK's UHA, London
✅ Beautiful landscapes crafted by Element Design Studio, Singapore
✅ Barbeque Zone perfect for social gatherings
✅ Pool offering a refreshing escape from daily hustle
✅ State-of-the-art Gym with top-tier equipment
✅ Exciting Kids Water Play area
✅ Spa to rejuvenate your senses

Claim your slice of luxury and convenience at Smartworld One DXP,  starting ₹4.2 Cr Inquire Now on 9811023094",116.235448,347,5,5,5,0,5,0,,,334.9724726224784,23.247089600000002,0.01440922190201729,,,120211915589710764,,,,,,,,,,,
23,66d7e316b3fdb1cfea44653d,"Discover a Life of Elegance at Smartworld One DXP on Dwarka Expressway

Step into a world of unparalleled comfort and style, designed with you in mind.

✅ 24X7 Co-working space to balance work and life seamlessly
✅ 24*7 Gymnasium with scenic views of central greens
✅ Tailored Satellite clubbing zones for every generation
✅ UHA, London-designed facade for ultimate sophistication
✅ Landscaped beauty by Singapore's Element Design Studio
✅ Barbeque Zone for memorable culinary experiences
✅ Crystal-clear Pool for refreshing swims
✅ Versatile Gym packed with modern equipment
✅ Inviting Kids Water Play area
✅ Indulgent Spa to pamper yourself

Step up to a luxurious lifestyle at Smartworld One DXP. Contact us now and make it yours starting at ₹4.2 Cr!",28.971478,117,0,0,0,0,0,0,,,247.6194700854701,,0.0,,,120211915589710764,,,,,,,,,,,
24,66d7e316b3fdb1cfea44653e,"Live in the Lap of Luxury at Smartworld One DXP, Dwarka Expressway

Where modern conveniences meet exceptional design to create your perfect home.

✅ 24X7 Co-working space for the modern professional
✅ 24*7 Gymnasium with serene views of central greens
✅ Satellite clubbing zones dedicated to toddlers, teenagers, and seniors
✅ Exquisite facade designed by UK's UHA, London
✅ Beautiful landscapes crafted by Element Design Studio, Singapore
✅ Barbeque Zone perfect for social gatherings
✅ Pool offering a refreshing escape from daily hustle
✅ State-of-the-art Gym with top-tier equipment
✅ Exciting Kids Water Play area
✅ Spa to rejuvenate your senses

Claim your slice of luxury and convenience at Smartworld One DXP,  starting ₹4.2 Cr Inquire Now on 9811023094",245.193979,782,11,7,97,0,97,0,,90.0,313.5472877237852,22.290361727272728,0.014066496163682864,,,120211915589710764,,,,,,,,,,,
25,66d7e316b3fdb1cfea44653f,"Discover a Life of Elegance at Smartworld One DXP on Dwarka Expressway

Step into a world of unparalleled comfort and style, designed with you in mind.

✅ 24X7 Co-working space to balance work and life seamlessly
✅ 24*7 Gymnasium with scenic views of central greens
✅ Tailored Satellite clubbing zones for every generation
✅ UHA, London-designed facade for ultimate sophistication
✅ Landscaped beauty by Singapore's Element Design Studio
✅ Barbeque Zone for memorable culinary experiences
✅ Crystal-clear Pool for refreshing swims
✅ Versatile Gym packed with modern equipment
✅ Inviting Kids Water Play area
✅ Indulgent Spa to pamper yourself

Step up to a luxurious lifestyle at Smartworld One DXP. Contact us now and make it yours starting at ₹4.2 Cr!",899.34419,1476,19,11,177,0,177,4,,162.0,609.3117818428185,47.33390473684211,0.012872628726287264,,,120211915589710764,,,,,,,,,,,
26,66d7e316b3fdb1cfea446540,"Experience Urban Living at its Finest with Smartworld One DXP on Dwarka Expressway
Enjoy luxurious amenities and a prime location designed for a sophisticated lifestyle.

✅ 24X7 Co-working space ideal for remote work
✅ 24*7 Gymnasium overlooking central greens for fitness enthusiasts
✅ Special Satellite clubbing zones for all age groups: toddlers, teenagers, and seniors
✅ Façade design by the renowned UHA, London
✅ Landscaped by Element Design Studio, Singapore
✅ Barbeque Zone for delightful outdoor dining
✅ Pool to relax and unwind
✅ Modern Gym equipped with the latest facilities
✅ Kids Water Play to ensure endless fun for children
✅ Spa offering ultimate relaxation and rejuvenation

Discover your dream home today at Smartworld One DXP. Contact us now to learn more about this exclusive opportunity!",384.518726,1557,17,6,105,0,105,6,,93.0,246.9612883750803,22.618748588235295,0.010918432883750802,,,120211915589710764,,,,,,,,,,,
27,66d7e316b3fdb1cfea446541,"Discover a Life of Elegance at Smartworld One DXP on Dwarka Expressway 🏙️

Step into a world of unparalleled comfort and style, designed with you in mind.

📂 24X7 Co-working space to balance work and life seamlessly
🛶 24*7 Gymnasium with scenic views of central greens
👶 Tailored Satellite clubbing zones for every generation
🏙 UHA, London-designed facade for ultimate sophistication
🌲 Landscaped beauty by Singapore's Element Design Studio
🍢 Barbeque Zone for memorable culinary experiences
🏊 Crystal-clear Pool for refreshing swims
🏋️ Versatile Gym packed with modern equipment
👶 Inviting Kids Water Play area
💆 Indulgent Spa to pamper yourself

Step up to a luxurious lifestyle at Smartworld One DXP. Contact us now and make it yours starting at ₹4.2 cr!",19.133921,9,0,0,0,0,0,0,,,2125.9912222222224,,0.0,,,120211887712890764,,,,,,,,,,,
28,66d7e316b3fdb1cfea446542,"Live in the Lap of Luxury at Smartworld One DXP, Dwarka Expressway ✨

Where modern conveniences meet exceptional design to create your perfect home.

📚 24X7 Co-working space for the modern professional
🌿 24*7 Gymnasium with serene views of central greens
🏡 Satellite clubbing zones dedicated to toddlers, teenagers, and seniors
🏢 Exquisite facade designed by UK's UHA, London
🌴 Beautiful landscapes crafted by Element Design Studio, Singapore
🍴 Barbeque Zone perfect for social gatherings
🏊 Pool offering a refreshing escape from daily hustle
🏋️‍♀️ State-of-the-art Gym with top-tier equipment
👧 Exciting Kids Water Play area
💆 Spa to rejuvenate your senses

Claim your slice of luxury and convenience at Smartworld One DXP. Inquire now for only ₹4.2 cr onwards!",68.588209,12,0,0,0,0,0,0,,,5715.684083333334,,0.0,,,120211887712890764,,,,,,,,,,,
29,66d7e316b3fdb1cfea446543,"Live in the Lap of Luxury at Smartworld One DXP, Dwarka Expressway ✨

Where modern conveniences meet exceptional design to create your perfect home.

📚 24X7 Co-working space for the modern professional
🌿 24*7 Gymnasium with serene views of central greens
🏡 Satellite clubbing zones dedicated to toddlers, teenagers, and seniors
🏢 Exquisite facade designed by UK's UHA, London
🌴 Beautiful landscapes crafted by Element Design Studio, Singapore
🍴 Barbeque Zone perfect for social gatherings
🏊 Pool offering a refreshing escape from daily hustle
🏋️‍♀️ State-of-the-art Gym with top-tier equipment
👧 Exciting Kids Water Play area
💆 Spa to rejuvenate your senses

Claim your slice of luxury and convenience at Smartworld One DXP. Inquire now for only ₹4.2 cr onwards!",175.69418,75,2,2,2,0,2,0,,,2342.5890666666664,87.84709,0.02666666666666667,,,120211887712890764,,,,,,,,,,,
30,66d7e316b3fdb1cfea446544,"Discover a Life of Elegance at Smartworld One DXP on Dwarka Expressway 🏙️

Step into a world of unparalleled comfort and style, designed with you in mind.

📂 24X7 Co-working space to balance work and life seamlessly
🛶 24*7 Gymnasium with scenic views of central greens
👶 Tailored Satellite clubbing zones for every generation
🏙 UHA, London-designed facade for ultimate sophistication
🌲 Landscaped beauty by Singapore's Element Design Studio
🍢 Barbeque Zone for memorable culinary experiences
🏊 Crystal-clear Pool for refreshing swims
🏋️ Versatile Gym packed with modern equipment
👶 Inviting Kids Water Play area
💆 Indulgent Spa to pamper yourself

Step up to a luxurious lifestyle at Smartworld One DXP. Contact us now and make it yours starting at ₹4.2 cr!",49.434294,14,0,0,0,0,0,0,,,3531.021,,0.0,,,120211887712890764,,,,,,,,,,,
31,66d7e316b3fdb1cfea446545,"Expand Your Horizons: Luxurious Living in India!
Live in the Lap of Luxury at Smartworld One DXP, Dwarka Expressway, Gurugram

✅ 24X7 Co-working space ideal for remote work
✅ 24*7 Gymnasium overlooking central greens for fitness enthusiasts
✅ Special Satellite clubbing zones for all age groups: toddlers, teenagers, and seniors
✅ Façade design by the renowned UHA, London
✅ Landscaped by Element Design Studio, Singapore
✅ Barbeque Zone for delightful outdoor dining
✅ Pool to relax and unwind
✅ Modern Gym equipped with the latest facilities
✅ Kids Water Play to ensure endless fun for children
✅ Spa offering ultimate relaxation and rejuvenation

Make this luxury investment yours—contact us now to explore Smartworld One DXP!",56.202144,25,0,0,0,0,0,0,,,2248.08576,,0.0,,,120211887712890764,,,,,,,,,,,
